	Predicted	Observed
392	242.0347	59.6761
393	228.9757	204.151
394	313.6827	159.4762
395	268.0179	312.9191
396	289.4927	128.1516
397	276.0605	198.7817
398	259.6687	188.3322
399	252.2419	132.0598
400	246.4084	81.3632
401	261.5988	92.021
402	254.9645	147.946
403	301.6722	108.351
404	238.2592	210.1038
405	240.3413	221.796
406	268.8915	427.8195
407	271.7134	179.159
408	246.9553	9.8861
409	375.9007	335.1695
410	265.3898	337.4087
411	209.2285	74.5312
412	289.8674	225.0358
413	298.544	338.1066
414	262.3864	27.0018
415	303.8792	79.3839
416	250.6642	143.5306
417	324.6924	302.0907
418	233.4747	103.5708
419	265.7151	158.9684
420	235.5578	1.6863
421	283.2565	261.68
422	248.9511	211.8894
423	264.9044	176.6971
424	291.0233	116.417
425	247.5434	206.9501
426	241.6481	265.2337
427	226.2817	205.5789
428	215.6346	159.4854
429	273.4318	456.4103
430	340.8337	54.9131
431	228.4928	171.1686
432	239.153	140.276
433	247.4398	448.4082
434	239.1546	176.873
435	256.2873	170.9407
436	243.4875	10.3126
437	236.0771	339.7581
438	239.9638	112.2238
439	260.5976	122.9729
440	319.6056	110.8769
441	299.2651	108.0286
442	302.9821	314.5123
443	250.3377	168.7538
444	284.0798	370.9442
445	307.9216	34.3349
446	256.4439	232.2478
447	249.1597	191.3317
448	196.7455	51.9483
449	296.3572	75.3434
450	375.4314	143.7931
451	198.6822	213.6876
452	275.5719	154.1835
453	241.8734	127.9461
454	265.0636	36.2862
455	243.2514	91.9179
456	252.5322	258.9556
457	246.4102	108.2591
458	211.0741	296.9821
459	268.9099	96.7581
460	237.9808	312.8938
461	207.1129	143.3954
462	243.1714	35.3675
463	228.7477	2.8931
464	203.6894	230.2783
465	237.6393	18.9325
466	252.5205	287.197
467	278.153	358.5644
468	308.1118	233.2122
469	285.1204	204.7115
470	239.0618	234.1165
471	227.6046	112.1657
472	241.8461	144.078
473	234.0658	375.576
474	231.0613	239.3312
475	276.3579	341.6621
476	271.7459	346.2627
477	225.8006	87.4519
478	206.2681	119.7979
479	243.6553	150.042
480	198.7671	2.4861
481	305.2313	92.0682
482	248.7443	153.3387
483	252.085	209.8293
484	279.5957	191.0348
485	269.8268	78.9581
486	228.5304	192.2719
487	223.9571	101.8567
488	258.4949	273.7795
489	271.1298	390.8087
490	246.0364	337.6256
491	267.6293	447.0127
492	266.2682	209.1927
493	263.8818	248.9723
494	256.1637	189.671
495	253.1525	106.5898
496	238.5599	30.4546
497	232.481	262.5545
498	256.7962	204.0289
499	242.8255	32.1305
500	254.4964	96.3456
501	247.0456	72.3636
502	296.3623	46.0302
503	256.1684	49.8484
504	257.4155	355.3039
505	238.026	49.2047
506	312.4587	23.911
507	256.9941	411.1455
508	344.9119	172.0987
509	237.9613	152.0916
510	353.3073	95.4379
511	241.3167	248.6271
512	278.8378	150.8216
513	226.0297	132.6916
514	236.8617	229.2388
515	238.8484	37.4879
516	301.5897	344.9784
517	223.5229	59.9797
518	204.7277	132.7075
519	249.3051	206.0334
520	214.2702	180.121
521	240.4812	10.3219
522	245.8826	151.6887
523	292.0806	365.6855
524	234.1909	126.0078
525	280.8796	246.1677
526	253.7989	389.2294
527	307.4083	386.8991
528	270.1835	352.854
529	250.1185	15.7694
530	235.0049	256.2849
531	310.4313	342.8477
532	261.8208	437.0048
533	196.0937	32.9992
534	224.8794	92.1502
535	248.0209	81.294
536	291.896	219.3058
537	295.1115	366.595
538	241.6938	227.0371
539	252.0424	363.1158
540	268.6838	331.7102
541	292.1057	378.374
542	224.1999	122.3556
543	240.2945	237.0702
544	230.7295	112.5146
545	187.2734	133.609
546	282.2965	232.38
547	216.6556	189.8417
548	269.098	370.4347
549	313.2647	82.6951
550	264.8969	2.0602
551	248.7684	62.2448
552	235.5313	212.4093
553	215.9732	16.3258
554	244.5107	119.3353
555	315.4828	341.0699
556	252.6392	74.9249
557	301.839	189.6439
558	268.6359	167.5287
559	260.8484	194.4193
560	250.1473	48.7846
561	267.9637	107.2989
562	275.8389	301.9706
563	246.639	214.7751
564	313.8034	323.3035
565	243.956	194.3415
566	304.253	178.816
567	324.1184	227.5943
568	251.7551	230.9816
569	350.587	215.0654
570	232.9509	205.1523
571	223.6168	181.4413
572	217.0826	35.3687
573	260.0744	202.7537
574	251.1251	140.9378
575	276.1397	76.4967
576	253.0573	47.2015
577	290.8176	286.4121
578	275.8011	96.547
579	232.3688	112.8917
580	252.5219	144.0065
581	391.3858	186.0779
582	288.6916	148.7853
583	249.0162	154.0159
584	243.1435	217.8585
585	320.9383	343.8123
586	367.6395	187.3255
587	317.3782	178.671
588	229.0804	63.2376
589	226.1344	154.7494
590	370.4751	239.9835
591	286.4805	368.9495
592	197.9235	143.7808
593	230.8461	103.5407
594	453.5104	276.5738
595	219.5284	123.0077
596	259.3893	70.8698
597	297.1513	130.1871
598	186.4294	102.446
599	289.7922	275.9027
600	247.9805	139.9749
601	280.0993	298.786
602	268.8765	223.2222
603	255.3686	20.6798
604	230.6115	227.5164
605	294.0194	131.4051
606	267.4945	77.9649
607	305.2043	27.9711
608	213.317	262.3413
609	229.1289	369.4127
610	255.152	108.9918
611	230.0397	232.8867
612	287.9041	406.4139
613	246.1984	357.0201
614	272.2472	77.8685
615	245.3399	36.4062
616	257.7034	109.4607
617	255.3182	225.9044
618	266.2223	73.4853
619	259.1304	91.3918
620	238.0122	407.8755
621	250.1752	154.2027
622	354.1302	187.1002
623	232.3951	221.7594
624	243.6012	44.7844
625	243.713	236.7306
626	261.319	214.4452
627	243.3913	176.2151
628	232.4762	51.0578
629	319.894	188.9701
630	237.2104	2.9746
631	244.7017	313.8711
632	293.0733	42.4146
633	213.4552	151.1765
634	246.3943	80.0273
635	276.9191	187.9389
636	242.1274	154.7049
637	229.5662	319.832
638	234.5457	390.2431
639	384.7416	291.4813
640	350.6834	224.9686
641	236.8012	195.7536
642	390.6368	97.6765
643	295.3588	102.7978
644	198.5156	215.0523
645	206.7696	44.6225
646	245.3012	127.3721
647	281.4963	145.9638
648	265.465	333.1446
649	255.3303	195.1139
650	184.0837	141.6758
651	270.2148	188.9701
652	239.6804	140.9661
653	316.4148	191.9806
654	250.0498	13.5192
655	388.1329	223.8488
656	246.0803	149.7458
657	325.4737	454.8227
658	334.9531	201.0541
659	242.5561	126.7922
660	257.9525	120.9644
661	249.9719	214.1887
662	290.8	306.5873
663	297.7719	158.8448
664	272.1315	194.9088
665	251.782	2.7704
666	212.7665	246.7676
667	280.6499	153.5542
668	268.7516	211.8958
669	307.3492	310.1948
670	265.5262	100.2759
671	269.4214	382.912
672	305.3863	196.3465
673	245.4826	129.1137
674	250.5321	30.8735
675	220.3547	110.7088
676	262.5638	133.5887
677	257.4909	183.1173
678	267.5888	2.3409
679	218.6305	186.432
680	205.1488	166.9669
681	275.8308	194.4276
682	303.2614	83.4874
683	249.6319	48.2619
684	272.1671	58.399
685	278.3267	151.2231
686	248.4476	323.5822
687	236.254	74.3206
688	239.0924	11.0164
689	255.4129	31.3728
690	297.9346	312.3935
691	255.1289	79.664
692	260.4235	135.1453
693	269.9766	508.2688
694	299.1477	263.0306
695	299.3348	2.9905
696	262.7722	195.9579
697	254.6919	73.6136
698	235.9269	145.0733
699	252.8463	195.9366
700	285.2698	138.0344
701	220.0061	121.7342
702	258.5708	335.1046
703	261.6769	18.1352
