	Predicted	Observed
536	134.1611	77.1249
537	85.6102	14.3859
538	260.0429	248.9723
539	103.1453	52.4811
540	297.1896	370.9442
541	200.2914	207.3153
542	176.5768	123.5676
543	148.935	46.496
544	123.2634	82.9684
545	222.3395	198.7817
546	131.0139	108.9918
547	208.6823	88.0812
548	311.4496	335.1046
549	156.5698	112.8917
550	187.2107	302.9804
551	203.2757	163.497
552	176.5863	185.3997
553	212.8198	246.7676
554	144.6946	118.0201
555	161.7829	33.4162
556	183.2801	195.004
557	120.8818	51.9483
558	135.0103	140.9712
559	199.0353	159.5977
560	301.9493	343.443
561	279.8335	330.8391
562	172.6754	225.9044
563	118.7624	51.0578
564	261.6911	330.8537
565	199.2862	187.1002
566	112.7282	18.1352
567	223.8739	227.0371
568	145.2689	75.4106
569	137.5167	140.276
570	96.9593	46.5453
571	206.6335	158.8448
572	163.753	94.2165
573	202.4483	163.0619
574	182.5034	165.4251
575	198.3122	185.9709
576	165.587	128.8398
577	170.9778	111.8233
578	326.1224	368.9495
579	159.6544	221.796
580	242.8088	205.5789
581	184.8732	99.5504
582	204.654	102.7978
583	234.5796	243.7635
584	205.7473	166.8214
585	335.5924	355.9971
586	85.0325	15.9807
587	187.7504	140.1575
588	179.1062	145.0733
589	118.2952	141.8063
590	236.7655	225.6809
591	220.7212	224.9686
592	181.4421	136.7067
593	165.6294	230.2783
594	138.4289	62.3109
595	207.6148	40.9754
596	142.9788	72.2032
597	117.1541	64.8582
598	104.3611	38.9604
599	329.2199	342.8477
600	293.6892	249.8403
601	156.8647	199.9872
602	197.685	217.1478
603	231.7817	263.0306
604	100.0144	81.3632
605	248.4558	241.5126
606	103.1821	122.9729
607	268.1403	285.2218
608	128.3273	91.3918
609	147.1521	121.8048
610	197.8597	77.9466
611	208.6558	107.2989
612	83.9002	31.8771
613	325.5027	335.1695
614	353.3025	336.329
615	92.6113	2.6175
616	205.9148	211.5602
617	338.703	324.8752
618	149.4677	97.6765
619	184.4001	166.3974
620	190.3308	172.0875
621	253.8431	312.9191
622	236.6244	195.9366
623	199.1364	180.121
624	209.119	120.9989
625	180.7564	69.9517
626	97.9259	14.9968
627	216.6042	160.0273
628	151.2606	171.1686
629	157.621	132.6916
630	84.2138	2.9893
631	178.5679	186.0779
632	230.6132	204.7115
633	276.9935	341.0699
634	377.7983	298.7782
635	186.3172	300.3837
636	208.108	267.0452
637	119.5707	16.4313
638	374.3325	366.595
639	332.8024	411.1455
640	304.1253	302.0907
641	118.2328	48.2619
642	80.7908	74.9733
643	165.363	95.4379
644	227.6898	212.6906
645	98.3169	15.7694
646	155.9874	148.7853
647	176.2381	27.9711
648	126.7589	248.6271
649	227.3059	194.6191
650	239.7221	157.9437
651	257.4015	194.4193
652	141.7641	262.3413
653	304.5131	275.9027
654	166.3739	207.3832
655	171.7756	186.432
656	324.1186	252.2449
657	424.9774	454.8227
658	193.899	205.1523
659	147.6843	136.2062
660	102.6161	17.9017
661	111.6947	73.7579
662	354.9577	364.2429
663	99.4566	30.4546
664	162.4479	175.3335
665	122.4236	103.8209
666	213.5515	76.4967
667	198.9597	206.9501
668	191.3909	178.5279
669	190.1036	253.3399
670	235.7032	303.7353
671	129.3087	79.3839
672	253.9048	77.9466
673	233.0533	232.8867
674	122.584	87.4519
675	260.1867	326.3531
676	181.4935	150.8216
677	79.212	2.1226
678	156.8821	2.8931
679	198.5337	239.4014
680	306.276	205.9892
681	208.0804	337.4087
682	192.2864	164.6981
683	126.5752	121.7342
684	169.561	116.5695
685	208.0532	154.2027
686	82.9906	2.4861
687	219.8704	217.0135
688	232.6544	211.8958
689	126.6645	92.021
690	206.5623	233.8401
691	181.8764	176.873
692	157.837	84.3182
693	441.8686	406.4139
694	205.0364	215.0654
695	216.3529	224.9686
696	124.3646	37.4879
697	115.253	47.2015
698	106.8533	62.2448
699	282.5175	333.1446
700	166.6087	143.3954
701	129.0094	51.9483
702	209.9284	214.2436
703	201.1495	263.3269
