	Predicted	Observed
606	116.4672	118.0201
607	95.5584	82.6951
608	338.0992	276.5738
609	207.8656	178.671
610	151.6608	133.609
611	130.7712	262.3413
612	100.256	111.8214
613	350.5984	368.9495
614	178.2272	201.2804
615	148.6208	134.6472
616	202.1568	225.7424
617	197.2992	231.8588
618	91.808	92.021
619	132.064	106.5898
620	227.968	224.9686
621	247.6672	337.4087
622	218.3296	246.7676
623	165.856	151.1765
624	283.2576	314.5123
625	29.8304	34.3349
626	225.0176	233.8401
627	94.304	92.1502
628	54.7648	54.9131
629	239.8656	239.4014
630	209.5232	248.9723
631	436.1024	442.471
632	175.2	158.9684
633	255.2896	261.68
634	279.3344	268.9058
635	141.024	188.9701
636	194.5472	190.3208
637	13.0944	14.3859
638	237.0048	231.1684
639	219.1872	198.559
640	45.5168	36.2862
641	232.96	217.7954
642	170.208	229.2388
643	85.8176	88.0812
644	254.1696	232.5852
645	119.5648	133.7181
646	138.9184	144.0065
647	248.544	294.1304
648	471.1552	526.6111
649	283.712	258.4514
650	63.488	77.9466
651	144.2112	145.0733
652	155.1872	132.7075
653	144.6848	126.2539
654	127.008	140.9378
655	222.5216	254.5794
656	228.2944	191.3094
657	187.872	154.7494
658	434.24	411.1455
659	324.864	306.5873
660	84.1728	74.3206
661	350.3424	365.6855
662	325.216	298.6678
663	188.4608	155.5272
664	133.2544	128.807
665	46.4512	43.9159
666	125.6576	122.9729
667	275.2128	287.197
668	172.576	140.2279
669	156.3328	131.9317
670	13.8112	9.0013
671	91.7888	107.2989
672	188.064	174.0223
673	157.4656	185.3997
674	78.6048	92.0682
675	396.352	357.0201
676	187.5392	160.9586
677	50.4576	58.5067
678	328.6208	351.5723
679	199.8464	168.116
680	21.0816	20.9925
681	231.1168	239.9835
682	95.776	73.7579
683	111.68	124.1961
684	235.4048	211.8958
685	9.1776	14.9968
686	132.7616	123.5676
687	170.304	176.1101
688	3.6288	2.3409
689	264.7168	369.4127
690	199.4688	214.8717
691	110.2656	138.0344
692	158.0864	228.1226
693	144.3904	163.4287
694	237.9584	273.7795
695	181.6512	176.873
696	489.9456	498.6014
697	102.5536	121.7342
698	382.0096	349.6653
699	58.656	63.424
700	333.4208	267.6824
701	165.9584	154.7049
702	50.9504	58.399
703	134.5792	140.9661
