	Predicted	Observed
554	271.1635	239.9835
555	64.5502	46.0302
556	115.905	38.9604
557	266.5128	273.5577
558	296.6282	163.497
559	204.6483	153.3387
560	64.0689	36.2862
561	27.9321	2.9746
562	344.6081	330.8537
563	154.0609	160.0976
564	142.9807	74.3206
565	190.5838	140.7671
566	393.157	294.6213
567	211.3702	96.3456
568	188.6622	123.5676
569	409.9232	333.1446
570	207.6192	192.2719
571	85.5473	49.8484
572	220.7431	143.3954
573	456.3206	382.912
574	240.1657	187.1002
575	271.3568	195.7536
576	27.2293	2.9893
577	302.9342	227.5943
578	276.8541	189.6439
579	226.2154	390.2431
580	149.8291	122.3556
581	306.2503	227.5164
582	236.0122	178.671
583	290.5089	166.9669
584	107.6559	58.4786
585	292.6666	230.9816
586	197.5729	187.3255
587	375.2097	265.035
588	539.3117	437.0048
589	420.123	346.2627
590	177.5952	126.2539
591	218.9214	160.9586
592	277.0167	199.2056
593	173.4758	112.1657
594	258.5298	168.7538
595	226.7028	226.9084
596	231.3071	170.0485
597	284.0383	217.1478
598	137.4045	100.9027
599	27.537	16.1652
600	200.8611	111.8233
601	62.0019	27.0018
602	112.7113	73.6136
603	240.7845	232.38
604	339.1323	344.9784
605	337.5625	239.4014
606	345.3282	307.8613
607	34.5537	13.7433
608	242.2764	159.5977
609	310.5752	378.374
610	339.4174	263.7347
611	167.9369	172.0987
612	272.8522	229.2388
613	246.3595	149.7458
614	168.0979	262.3413
615	190.2817	102.446
616	316.2597	266.2894
617	66.5194	17.2288
618	309.7431	223.2222
619	285.6424	249.975
620	320.2949	205.9892
621	361.3531	329.6836
622	350.0564	285.749
623	266.2633	239.9835
624	32.526	19.3019
625	345.6147	291.4813
626	131.8704	76.1457
627	161.9942	185.3997
628	460.2661	356.6581
629	271.8991	206.9501
630	254.34	136.2062
631	117.2388	74.9249
632	212.4789	112.5146
633	245.477	210.7872
634	311.9498	304.1896
635	48.8881	25.2886
636	101.402	83.806
637	120.3488	138.0344
638	460.8413	296.9821
639	51.0626	20.7824
640	80.6832	58.399
