	Predicted	Observed
632	204.8644	191.5889
633	80.1452	62.2305
634	99.276	92.1502
635	38.0628	14.271
636	4.9368	1.705
637	14.1056	2.6175
638	122.474	121.8048
639	241.9724	227.0371
640	10.9392	2.1226
641	278.3768	285.749
642	110.8544	85.9989
643	140.0772	122.3388
644	172.752	203.9793
645	378.8288	329.6836
646	236.04	210.7872
647	305.3248	258.9556
648	220.1872	202.7537
649	201.8356	199.9872
650	259.9312	243.7462
651	207.654	214.2436
652	63.4512	46.0302
653	116.4572	133.7181
654	245.3516	221.4356
655	133.134	136.1184
656	0.4604	1.6751
657	226.216	211.3373
658	331.8972	312.8938
659	114.0336	120.9644
660	250.4152	266.2894
661	274.5144	249.975
662	253.9008	237.0702
663	44.1848	37.4879
664	308.2852	357.3361
665	287.3864	286.7473
666	90.3292	91.3918
667	105.1784	100.3721
668	184.2948	143.7808
669	17.5908	16.4313
670	155.984	131.4051
671	288.7304	337.4087
672	137.6172	132.7075
673	118.1416	102.7978
674	212.5128	190.8521
675	157.5304	155.5272
676	254.09	248.9723
677	244.608	236.7306
678	124.7444	102.446
679	213.0496	195.7536
680	193.8196	160.004
681	216.3844	362.0147
682	155.458	143.5306
683	172.0356	186.0779
684	65.254	126.0078
685	180.6008	159.5977
686	143.6052	126.7922
687	257.2836	261.68
688	270.5656	211.8958
689	24.1736	16.1882
690	388.51	497.4253
691	186.0324	156.0002
692	237.2384	239.9835
693	137.4144	128.8398
694	237.8608	272.7273
695	100.0828	120.9654
696	122.3356	131.0501
697	347.9184	337.6256
698	120.8864	124.1961
699	235.9572	215.0654
700	284.3084	294.5656
701	130.4604	112.1168
702	187.4296	157.9437
703	200.0992	213.1681
