	Predicted	Observed
419	276.1761	253.4161
420	205.6167	107.2989
421	124.0632	30.8735
422	200.7681	185.3997
423	226.4649	78.9581
424	153.7974	108.0286
425	137.2899	256.2849
426	272.3653	211.5602
427	277.3202	276.5738
428	339.4268	404.907
429	138.566	46.5191
430	187.3396	159.4762
431	111.0151	53.2997
432	254.8168	159.5977
433	208.1773	236.7306
434	259.9684	100.2759
435	199.3813	154.2027
436	110.7326	103.5407
437	387.5521	72.3636
438	145.3132	16.3258
439	143.6454	118.0201
440	229.3291	239.9835
441	141.1674	99.5504
442	386.9991	447.9108
443	194.6474	193.1207
444	165.0722	128.807
445	113.7134	24.7788
446	216.8306	181.4413
447	216.3523	198.7817
448	224.0723	186.0779
449	155.6247	225.9044
450	355.9534	365.6855
451	147.9642	51.9483
452	209.8065	20.9925
453	245.3817	248.9723
454	242.7663	294.5656
455	289.25	273.5577
456	214.225	356.6581
457	163.9197	83.806
458	363.3455	418.9769
459	320.141	346.2627
460	140.3233	133.5887
461	82.8834	30.4546
462	230.4578	225.6809
463	137.8871	69.9517
464	140.4818	132.6916
465	137.8373	143.7808
466	247.2257	216.877
467	120.3897	2.1964
468	135.3721	64.8582
469	217.948	35.3675
470	153.9917	197.8923
471	158.7149	158.5318
472	288.8619	330.8537
473	109.158	140.2279
474	133.4448	97.6765
475	208.3565	263.3269
476	187.4385	77.9466
477	208.3393	140.1575
478	329.8206	326.3531
479	258.4533	1.6751
480	391.3652	323.3035
481	170.543	126.7922
482	303.3909	331.9009
483	261.2126	166.8214
484	225.6207	194.547
485	161.4047	214.2436
486	161.4237	188.9701
487	211.6377	219.3058
488	222.61	222.5811
489	303.8655	195.9579
490	92.754	2.4861
491	134.8167	204.151
492	265.9767	231.1684
493	238.4336	209.8891
494	186.848	110.8769
495	282.3765	263.7347
496	177.8863	188.9701
497	174.7366	155.5272
498	131.9207	79.664
499	148.526	112.1657
500	376.1416	405.2263
501	141.089	133.4628
502	362.79	357.0201
503	166.5678	108.9918
504	416.8209	437.0048
505	141.8381	125.7593
506	127.4804	28.8252
507	337.0048	183.2969
508	233.1548	160.0273
509	226.5622	92.2856
510	138.518	262.3413
511	251.0393	194.4276
512	276.4936	378.1464
513	289.669	344.9784
514	238.2733	265.035
515	148.87	283.5455
516	217.17	195.1139
517	130.6299	27.0018
518	58.8541	1.6863
519	211.8476	190.8521
520	290.8825	267.6824
521	311.042	355.3039
522	136.6079	144.078
523	189.1529	210.7872
524	190.513	168.1543
525	249.9691	286.4121
526	365.0907	340.9835
527	182.7739	195.7536
528	269.8961	68.7502
529	99.0912	9.228
530	212.3894	185.9709
531	297.0491	319.9609
532	118.1751	73.6136
533	173.3849	156.6545
534	180.2346	217.0135
535	336.6933	135.1453
536	172.4175	206.4429
537	224.7639	203.9505
538	261.6043	178.6506
539	183.6678	2.2555
540	501.2529	210.1038
541	116.8839	2.6175
542	287.5704	310.1948
543	178.9955	268.0468
544	289.6352	223.8488
545	113.4667	122.3556
546	287.405	303.7353
547	191.4699	231.8588
548	267.0916	205.9892
549	193.5616	120.9989
550	244.4998	43.9159
551	273.4918	336.329
552	217.6166	413.3018
553	180.2243	267.0452
554	118.3684	25.2886
555	122.7106	92.021
556	159.7793	176.1101
557	189.798	195.004
558	228.3213	232.5852
559	239.5894	2.2363
560	271.2419	275.9748
561	235.3562	352.6535
562	134.0152	17.9017
563	501.0288	2.8931
564	165.1273	143.3954
565	186.844	176.873
566	141.7261	79.3839
567	236.3286	220.8594
568	158.45	62.2305
569	201.2307	156.0002
570	93.7512	2.9893
571	291.3073	448.4082
572	333.6186	352.854
573	218.9968	323.484
574	225.3722	111.8233
575	133.9845	95.4379
576	183.9357	145.9638
577	216.6069	163.497
578	243.5803	140.276
579	135.7487	189.671
580	354.1291	335.1695
581	241.9478	265.6017
582	235.7793	266.2894
583	153.3581	164.5622
584	209.9372	254.5794
585	109.5718	131.0501
586	120.2421	181.7605
587	218.1289	179.3774
588	148.5646	56.761
589	302.2083	258.4514
590	142.8796	117.9755
591	223.7398	191.9806
592	478.3317	375.576
593	77.5272	13.5192
594	126.4099	151.0582
595	271.4719	212.6906
596	197.6185	88.0812
597	115.0959	14.271
598	142.3397	96.7581
599	343.9852	385.5332
600	151.4627	51.9598
601	431.0652	365.1241
602	106.5651	58.399
603	157.1788	187.3255
604	329.2	471.7867
605	98.3608	32.1305
606	263.6973	307.8613
607	210.38	319.832
608	219.2056	250.9709
609	127.5408	36.4062
610	211.7321	211.8894
611	248.0788	273.7795
612	215.2886	167.5287
613	377.5702	389.2294
614	233.9007	36.2862
615	214.6954	129.1137
616	129.7047	59.6761
617	262.8301	148.9688
618	204.6067	272.7273
619	102.558	16.1652
620	106.7774	62.2448
621	438.1732	339.7581
622	342.7184	314.5123
623	216.585	327.4812
624	241.114	343.8123
625	230.3634	180.121
626	345.0624	75.3434
627	316.3392	332.0136
628	301.9858	304.1896
629	83.053	2.7704
630	147.6885	116.8155
631	268.3215	144.8069
632	172.2439	146.0142
633	203.03	378.374
634	180.3881	172.0875
635	424.8868	209.9684
636	152.4147	92.0682
637	300.7291	156.3607
638	174.2911	2.2989
639	145.7644	48.0639
640	205.3867	230.9816
641	201.6757	91.9179
642	125.391	192.2719
643	354.5922	454.8227
644	167.2734	172.4012
645	208.9737	187.1002
646	228.6883	143.7931
647	234.3951	357.3361
648	370.2301	200.6576
649	263.8276	331.7102
650	224.5757	233.6933
651	248.5893	248.9723
652	173.4681	166.9669
653	137.3423	96.3456
654	102.5125	111.8214
655	154.7714	70.872
656	229.9114	265.868
657	298.714	285.2218
658	338.6408	366.595
659	219.4671	143.3915
660	109.4439	84.7955
661	150.9181	51.9483
662	232.5161	27.9711
663	291.7532	364.0
664	196.109	217.7954
665	190.2616	214.1887
666	164.0216	73.4853
667	364.2804	390.8087
668	216.0148	246.7676
669	141.7627	74.5312
670	428.1772	154.7049
671	232.6511	205.5789
672	254.7229	337.1064
673	218.5048	246.9288
674	226.0206	183.1173
675	146.418	131.4051
676	210.5342	157.9437
677	332.6393	275.9027
678	148.0862	81.3632
679	244.9425	191.0348
680	281.6727	223.2222
681	240.1151	239.4014
682	273.0969	265.2337
683	127.5284	132.0598
684	333.9962	329.6836
685	185.524	225.7424
686	194.3191	109.5619
687	305.0523	341.6621
688	294.7969	270.5028
689	86.9346	59.9797
690	87.9021	58.5067
691	210.7079	194.3415
692	241.7774	338.1066
693	305.1344	302.0907
694	133.5628	95.9919
695	742.0349	46.496
696	170.7445	123.0077
697	261.1217	151.2231
698	409.4641	364.2429
699	153.0281	207.3832
700	168.6629	143.5306
701	156.1135	76.3547
702	187.7075	136.1184
703	108.5918	2.9373
