	Predicted	Observed
677	449.568	406.4139
678	134.6672	108.351
679	238.4964	236.938
680	282.1036	250.9709
681	158.624	167.5287
682	150.036	150.8216
683	86.7388	124.1961
684	232.1364	362.0147
685	187.8064	225.9044
686	102.726	81.294
687	265.9792	249.975
688	130.1088	144.9682
689	162.0084	94.2165
690	180.5968	195.9579
691	301.7084	275.9027
692	153.2676	130.1871
693	4.738	9.8524
694	70.5484	88.0812
695	119.5308	111.8233
696	40.4032	58.4786
697	0.0108	1.6863
698	209.0792	229.2388
699	332.3816	352.6535
700	193.1396	164.5622
701	382.148	357.0201
702	144.7084	124.659
703	155.2552	127.3721
